category,word,cefr,cocaRank,sat,keepCore,reason,oxfordDef
precise-actions,"scoop",,,,,manual-pin,""
precise-actions,"unload",,,,,manual-pin,""
precise-actions,"unpack",,,,,manual-pin,""
precise-actions,"flatten",,,,,manual-pin,""
precise-actions,"crumple",,,,,manual-pin,""
precise-actions,"shred",,,,,manual-pin,""
precise-actions,"tighten",c1,,,,manual-pin,"to hold or fix something more securely in position; to make something or become more difficult to move, open or separate"
precise-actions,"loosen",,,,,manual-pin,""
precise-actions,"puncture",,,,,manual-pin,""
precise-actions,"pry",,,,,manual-pin,""
precise-actions,"wedge",,,,,manual-pin,""
precise-actions,"unthread",,,,,manual-pin,""
precise-actions,"untie",,,,,manual-pin,""
precise-actions,"knot",,,,,manual-pin,""
precise-actions,"unlace",,,,,manual-pin,""
precise-actions,"buckle",,,,,manual-pin,""
precise-actions,"unbuckle",,,,,manual-pin,""
precise-actions,"zip",,,,,manual-pin,""
precise-actions,"unzip",,,,,manual-pin,""
precise-actions,"unbutton",,,,,manual-pin,""
precise-actions,"fasten",b1,,,,manual-pin,"to close or join together the two parts of something; to become closed or joined together"
precise-actions,"unfasten",,,,,manual-pin,""
precise-actions,"screw in",,,,,manual-pin,""
precise-actions,"unscrew",,,,,manual-pin,""
precise-actions,"hammer in",,,,,manual-pin,""
precise-actions,"pry off",,,,,manual-pin,""
precise-actions,"pop open",,,,,manual-pin,""
precise-actions,"wedge in",,,,,manual-pin,""
precise-actions,"smear",,,,,manual-pin,""
precise-actions,"dab",,,,,manual-pin,""
precise-actions,"pat down",,,,,manual-pin,""
precise-actions,"wipe down",,,,,manual-pin,""
precise-actions,"rub off",,,,,manual-pin,""
precise-actions,"shovel",,,,,manual-pin,""
precise-actions,"sweep up",,,,,manual-pin,""
precise-actions,"mop up",,,,,manual-pin,""
precise-actions,"sponge off",,,,,manual-pin,""
precise-actions,"swab",,,,,manual-pin,""
precise-actions,"sift",,,,,manual-pin,""
precise-actions,"put",a1,153,,Y,imsky:verbs/manipulation,"to move something into a particular place or position"
precise-actions,"place",a1,186,Y,Y,imsky:verbs/manipulation,"a particular position, point or area"
precise-actions,"group",a1,199,,Y,imsky:verbs/collection,"a number of people or things that are together in the same place or that are connected in some way"
precise-actions,"begin",a1,232,,Y,imsky:verbs/creation,"to start doing something; to do the first part of something"
precise-actions,"create",a1,319,,Y,imsky:verbs/creation,"to make something happen or exist"
precise-actions,"add",a1,362,Y,Y,imsky:verbs/manipulation,"to put something together with something else so as to increase the size, number, amount, etc."
precise-actions,"late",a1,401,,Y,imsky:adjectives/speed,"arriving, happening or done after the expected, arranged or usual time"
precise-actions,"build",a1,425,,Y,imsky:verbs/creation,"to make something, especially a building, by putting parts together"
precise-actions,"break",a1,450,,Y,imsky:verbs/destruction,"a short period of time when you stop what you are doing and rest, eat, etc."
precise-actions,"order",a1,686,Y,Y,imsky:verbs/manipulation,"the way in which people or things are placed or arranged in relation to each other"
precise-actions,"draw",a1,721,,Y,imsky:verbs/collection,"to make pictures, or a picture of something, with a pencil, pen or chalk (but not paint)"
precise-actions,"file",b1,1359,,Y,imsky:verbs/manipulation,"a box or folded piece of card for keeping loose papers together and in order"
precise-actions,"base",b1,491,Y,,imsky:verbs/creation,"the lowest part of something, especially the part or surface on which it rests or stands"
precise-actions,"expand",b1,1745,Y,,imsky:verbs/creation,"to become greater in size, number or importance; to make something greater in size, number or importance"
precise-actions,"mass",b2,2113,Y,,imsky:verbs/collection,"affecting or involving a large number of people or things"
precise-actions,"separate",a2,2119,Y,,imsky:verbs/manipulation,"forming a unit by itself; not joined to something else"
precise-actions,"immediate",b1,2438,Y,,imsky:adjectives/speed,"happening or done without delay"
precise-actions,"explode",b1,3475,Y,,imsky:verbs/destruction,"to burst (= break apart) or make something burst loudly and violently, causing damage"
precise-actions,"assemble",c1,4152,Y,,imsky:verbs/collection,"to come together as a group; to bring people or things together as a group"
precise-actions,"modify",b2,4157,Y,,imsky:verbs/manipulation,"to change something slightly, especially in order to make it more suitable for a particular purpose"
precise-actions,"instant",b2,4908,Y,,imsky:adjectives/speed,"happening immediately"
precise-actions,"agile",,,Y,,imsky:adjectives/speed,""
precise-actions,"nimble",,,Y,,imsky:adjectives/speed,""
precise-actions,"sluggish",,,Y,,imsky:adjectives/speed,""
precise-actions,"amass",,,Y,,imsky:verbs/collection,""
precise-actions,"cull",,,Y,,imsky:verbs/collection,""
precise-actions,"hoard",,,Y,,imsky:verbs/collection,""
precise-actions,"multiply",b2,,Y,,imsky:verbs/creation,"to add a number to itself a particular number of times"
precise-actions,"demolish",,,Y,,imsky:verbs/destruction,""
precise-actions,"detonate",,,Y,,imsky:verbs/destruction,""
precise-actions,"shatter",c1,,Y,,imsky:verbs/destruction,"to suddenly break into small pieces; to make something suddenly break into small pieces"
precise-actions,"compress",,,Y,,imsky:verbs/manipulation,""
school-life,"report",a1,477,,Y,manual-pin,"a written or spoken account of an event, especially one that is published or broadcast"
school-life,"project",a1,544,,Y,manual-pin,"a piece of work involving careful study of a subject over a period of time, done by school or college students"
school-life,"final",a1,908,,Y,manual-pin,"being or happening at the end of a series of events, actions, statements, etc."
school-life,"club",a1,958,,Y,manual-pin,"an organization for people who share an interest or do a sport or activity together"
school-life,"credit",a2,1004,,Y,manual-pin,"an arrangement that you make, with a shop for example, to pay later for something you buy"
school-life,"library",a1,1331,,Y,manual-pin,"a building in which collections of books, newspapers, etc. and sometimes films and recorded music are kept for people to"
school-life,"quarter",a1,1529,,,manual-pin,"one of four equal parts of something"
school-life,"novel",a2,1646,Y,Y,manual-pin,"a story long enough to fill a complete book, in which the characters and events are usually imaginary"
school-life,"classroom",a1,1693,,Y,manual-pin,"a room where a class of children or students is taught"
school-life,"circle",a2,1803,Y,Y,manual-pin,"a completely round flat shape"
school-life,"experiment",a2,2011,Y,Y,manual-pin,"a scientific test that is done in order to study what happens and to gain new knowledge"
school-life,"paperback",,,,,manual-pin,""
school-life,"lab",a2,2191,,Y,manual-pin,"a laboratory"
school-life,"submit",b2,2565,Y,Y,manual-pin,"to give a document, proposal, etc. to somebody in authority so that they can study or consider it"
school-life,"essay",a2,2676,,Y,manual-pin,"a short piece of writing by a student as part of a course of study"
school-life,"recommendation",b1,2738,,,manual-pin,"an official suggestion about the best thing to do"
school-life,"presentation",b1,2887,,Y,manual-pin,"a meeting at which something, especially a new product or idea, or piece of work, is shown to a group of people"
school-life,"highlight",b1,2983,Y,Y,manual-pin,"the best, most interesting or most exciting part of something"
school-life,"advisor",,,,,manual-pin,""
school-life,"hardcover",,,,,manual-pin,""
school-life,"assignment",b1,3275,,Y,manual-pin,"a task or piece of work that somebody is given to do, usually as part of their job or studies"
school-life,"notebook",b2,,,,manual-pin,"a small book of plain paper for writing notes in"
school-life,"counselor",,3372,Y,Y,manual-pin,""
school-life,"scholarship",b2,3446,,,manual-pin,"an amount of money given to somebody by an organization to help pay for their education"
school-life,"principal",b2,3482,Y,Y,manual-pin,"most important; main"
school-life,"calculator",,,,,manual-pin,""
school-life,"gym",a1,3820,,Y,manual-pin,"a room or hall with equipment for doing physical exercise, for example in a school"
school-life,"folder",,,,,manual-pin,""
school-life,"hallway",,4161,,,manual-pin,""
school-life,"exam",a1,4171,,,manual-pin,"a formal written, spoken or practical test, especially at school or college, to see how much you know about a subject, o"
school-life,"semester",,,,,manual-pin,""
school-life,"mentor",c1,4519,,,manual-pin,"an experienced person who advises and helps somebody with less experience over a period of time"
school-life,"marker",b2,4669,,,manual-pin,"an object or a sign that shows the position of something"
school-life,"locker",,4923,,,manual-pin,""
school-life,"attendance",c1,4975,,,manual-pin,"the act of being present at a place, for example at school"
school-life,"graduation",,5001,,,manual-pin,""
school-life,"textbook",b2,5040,,,manual-pin,"a book that teaches a particular subject and that is used especially in schools and colleges"
school-life,"quiz",,,,,manual-pin,""
school-life,"bibliography",,,Y,,manual-pin,""
school-life,"planner",,,,,manual-pin,""
school-life,"thesis",b2,,Y,,manual-pin,"a long piece of writing completed by a student as part of a university degree, based on their own research"
school-life,"substitute",c1,,,,manual-pin,"a person or thing that you use or have instead of the one you normally use or have"
school-life,"citation",,,,,manual-pin,""
school-life,"absent",c1,,,,manual-pin,"not in a place because of illness, etc."
school-life,"transcript",c1,,Y,,manual-pin,"a written or printed copy of words that have been spoken"
school-life,"diploma",,,,,manual-pin,""
school-life,"honors",,,,,manual-pin,""
school-life,"prerequisite",,,,,manual-pin,""
school-life,"binder",,,,,manual-pin,""
school-life,"worksheet",,,,,manual-pin,""
school-life,"handout",,,,,manual-pin,""
school-life,"rubric",,,,,manual-pin,""
school-life,"syllabus",,,Y,,manual-pin,""
school-life,"cafeteria",,,,,manual-pin,""
school-life,"auditorium",,,,,manual-pin,""
school-life,"janitor",,,,,manual-pin,""
school-life,"ta",,,,,manual-pin,""
school-life,"tutor",,,,,manual-pin,""
school-life,"glue stick",,,,,manual-pin,""
school-life,"highlighter",,,,,manual-pin,""
school-life,"eraser",,,,,manual-pin,""
school-life,"sharpener",,,,,manual-pin,""
school-life,"clipboard",,,,,manual-pin,""
school-life,"stapler",,,,,manual-pin,""
school-life,"ruler",,,,,manual-pin,""
school-life,"compass",,,,,manual-pin,""
school-life,"protractor",,,,,manual-pin,""
school-life,"workbook",,,,,manual-pin,""
school-life,"pencil case",,,,,manual-pin,""
school-life,"backpack",,,,,manual-pin,""
school-life,"lunchbox",,,,,manual-pin,""
school-life,"water bottle",,,,,manual-pin,""
school-life,"midterm",,,,,manual-pin,""
school-life,"lab report",,,,,manual-pin,""
school-life,"field trip",,,,,manual-pin,""
school-life,"recess",,,,,manual-pin,""
school-life,"detention",c1,,,,manual-pin,"the state of being kept in a place, especially a prison, and prevented from leaving"
school-life,"underline",,,,,manual-pin,""
school-life,"cross out",,,,,manual-pin,""
school-life,"fill in",,,,,manual-pin,""
school-life,"hand in",,,,,manual-pin,""
school-life,"tardy",,,,,manual-pin,""
school-life,"permission slip",,,,,manual-pin,""
school-life,"paperclip",,,,,manual-pin,""
school-life,"gpa",,,,,manual-pin,""
school-life,"honor roll",,,,,manual-pin,""
school-life,"valedictorian",,,,,manual-pin,""
school-life,"salutatorian",,,,,manual-pin,""
school-life,"commencement",,,Y,,manual-pin,""
school-life,"prom",,,,,manual-pin,""
school-life,"homecoming",,,,,manual-pin,""
school-life,"pep rally",,,,,manual-pin,""
school-life,"spirit week",,,,,manual-pin,""
school-life,"extracurricular",,,,,manual-pin,""
school-life,"varsity",,,,,manual-pin,""
school-life,"jv",,,,,manual-pin,""
school-life,"tryout",,,,,manual-pin,""
school-life,"ap class",,,,,manual-pin,""
school-life,"ib",,,,,manual-pin,""
school-life,"dual enrollment",,,,,manual-pin,""
school-life,"elective",,,,,manual-pin,""
school-life,"block schedule",,,,,manual-pin,""
school-life,"study hall",,,,,manual-pin,""
school-life,"free period",,,,,manual-pin,""
school-life,"cram",,,,,manual-pin,""
school-life,"plagiarism",,,Y,,manual-pin,""
school-life,"rough draft",,,,,manual-pin,""
school-life,"final draft",,,,,manual-pin,""
school-life,"tell",a1,92,,Y,yle:school,"to give information to somebody by speaking or writing"
school-life,"find",a1,97,,Y,yle:school,"to discover somebody/something unexpectedly or by chance"
school-life,"ask",a1,143,,Y,yle:school,"to say or write something in the form of a question, in order to get information"
school-life,"student",a1,179,,Y,yle:school,"a person who is studying at a university or college"
school-life,"part",a1,183,,Y,yle:school,"some but not all of a thing"
school-life,"question",a1,206,,Y,yle:school,"a sentence, phrase or word that asks for information"
school-life,"write",a1,212,,Y,yle:school,"to make letters or numbers on a surface, especially using a pen or a pencil"
school-life,"book",a1,218,,Y,yle:school,"a set of printed pages that are fastened inside a cover so that you can turn them and read them"
school-life,"word",a1,241,,Y,yle:school,"a single unit of language that means something and can be spoken or written"
school-life,"read",a1,244,,Y,yle:school,"to look at and understand the meaning of written or printed words or symbols"
school-life,"study",a1,259,,Y,yle:school,"the activity of learning or gaining knowledge, either from books or by examining things in the world"
school-life,"understand",a1,277,,Y,yle:school,"to know or realize the meaning of words, a language, what somebody says, etc."
school-life,"line",a1,312,Y,Y,yle:school,"a long, thin mark on a surface"
school-life,"learn",a1,322,,Y,yle:school,"to gain knowledge or skill by studying, from experience, from being taught, etc."
school-life,"open",a1,392,,Y,yle:school,"allowing things or people to go through; not closed or blocked "
school-life,"teacher",a1,416,,Y,yle:school,"a person whose job is teaching, especially in a school"
school-life,"music",a1,436,,Y,yle:school,"sounds that are arranged in a way that is pleasant or exciting to listen to. People sing music or play it on instruments"
school-life,"art",a1,447,,Y,yle:school,"the use of the imagination to express ideas or feelings, particularly in painting, drawing or sculpture "
school-life,"listen",a1,460,,Y,yle:school,"to pay attention to somebody/something that you can hear"
school-life,"science",a1,565,,Y,yle:school,"knowledge about the structure and behaviour of the natural and physical world, based on facts that you can prove, for ex"
school-life,"teach",a1,567,,Y,yle:school,"to give lessons to students in a school, college, university, etc.; to help somebody learn something by giving informati"
school-life,"page",a1,624,,Y,yle:school,"one side or both sides of a sheet of paper in a book, magazine, etc."
street-city,"park",a1,719,,Y,manual-pin,"an area of public land in a town or a city where people go to walk, play and relax"
street-city,"sign",a2,858,,Y,manual-pin,"an event, an action, a fact, etc. that shows that something exists, is happening or may happen in the future"
street-city,"district",b2,885,,,manual-pin,"an area of a country or town, especially one that has particular features"
street-city,"station",a1,978,,Y,manual-pin,"a place where trains stop so that passengers can get on and off; the buildings connected with this"
street-city,"address",a1,1030,,Y,manual-pin,"details of where somebody lives or works and where letters, etc. can be sent"
street-city,"shoulder",a2,1239,,Y,manual-pin,"either of the two parts of the body between the top of each arm and the neck"
street-city,"driver",a1,1292,,Y,manual-pin,"a person who drives a vehicle"
street-city,"block",b1,1311,,,manual-pin,"a large piece of a solid material that is square or rectangular in shape and usually has flat sides"
street-city,"neighborhood",,1316,,,manual-pin,""
street-city,"bridge",a2,1847,Y,Y,manual-pin,"a structure that is built over a road, railway, river, etc. so that people, vehicles, etc. can cross from one side to th"
street-city,"signal",b1,2125,,Y,manual-pin,"a movement or sound that you make to give somebody information, instructions, a warning, etc."
street-city,"platform",a2,2180,,Y,manual-pin,"the raised flat area next to the track at a train station where you get on or off the train"
street-city,"gate",a2,2283,,Y,manual-pin,"a barrier like a door that is used to close an opening in a fence or a wall outside a building"
street-city,"highway",b2,2390,,Y,manual-pin,"a main road for travelling long distances, especially one connecting and going through cities and towns"
street-city,"square",a2,2417,Y,Y,manual-pin,"having four straight equal sides and four angles of 90°"
street-city,"avenue",,2483,,,manual-pin,""
street-city,"gallery",a2,2648,,Y,manual-pin,"a room or building for showing works of art, especially to the public"
street-city,"lane",b2,2769,,Y,manual-pin,"a narrow road in the country"
street-city,"barrier",b2,2872,,Y,manual-pin,"an object like a fence that prevents people from moving forward from one place to another"
street-city,"yield",c1,3198,,Y,manual-pin,"the total amount of crops, profits, etc. that are produced"
street-city,"mall",b1,3469,,Y,manual-pin,"a large building or covered area that has many shops, restaurants, etc. inside it"
street-city,"terminal",c1,,Y,,manual-pin,"that cannot be cured and will lead to death, often slowly"
street-city,"downtown",b2,3552,,,manual-pin,"in, towards or typical of the centre of a city, especially its main business area"
street-city,"tunnel",b2,3600,,,manual-pin,"a passage built underground, for example to allow a road or railway to go through a hill, under a river, etc."
street-city,"metro",,,,,manual-pin,""
street-city,"exit",b2,3983,,,manual-pin,"a way out of a public building or vehicle"
street-city,"sidewalk",,4300,,,manual-pin,""
street-city,"suburb",b2,4317,,,manual-pin,"an area where people live that is outside the centre of a city"
street-city,"arcade",,,Y,,manual-pin,""
street-city,"plaza",,,,,manual-pin,""
street-city,"alley",,4748,Y,,manual-pin,""
